Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MoSinceBuild,MoSinceRemodel,HasBeenRemodelled,TotalPorchSF,TotalBaths,TotalAreaSF,totalUnfinishedSF,MasVnrArea_na
807,8,3,0.5012854769242527,-0.0768267436421324,1,-1,3,3,0,4,0,12,2,2,0,7,-0.7948790556240252,-0.5170226069245809,-0.14130456458884152,-0.8653621362137465,1,1,12,13,2,-0.5705546376073152,3,4,2,3,3,0,0,-0.09568057155724785,4,2.6869119673172848,-1.0574232928188418,-0.17649535512828757,1,2,1,4,-0.4724068932111935,-0.7948908642559706,-0.12020053776139607,-1.0189984544047086,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,-0.31857408931139725,6,-0.9509005224342206,-1,1,-0.361410601495372,0,-1.0265057902511514,-0.4161745652709444,4,4,2,-0.209388646689543,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,1.360425507182083,-1.3671861750264094,8,4,135500,0.09120188636520553,0.7926612511552892,-0.9541333402424635,-0.7234282886882243,-0.2681650107693476,-0.7441649739679633,-1.0609821217354416,0
808,6,3,2.4918057349198857,1.0887569853442443,1,-1,3,3,0,4,0,3,2,2,0,5,-0.7948790556240252,0.3816119241586198,-1.59811811445038,0.9268040422200378,1,1,13,14,2,-0.5705546376073152,3,4,1,3,3,1,2,1.8973117650796902,5,-0.2885539602912867,-1.2497888883056307,0.6076300719916827,1,0,1,4,-0.2344272810217678,0.3596730964200407,-0.12020053776139607,0.11520182916055505,3.0345443170988955,-0.2409783655768276,-1.025689205597396,1.227164654525456,0.16372299845778207,-0.21138105725304607,2,-0.31857408931139725,6,0.6002891566204857,4,1,-2.0339858511216935,1,0.3116178291833854,0.2573368433285071,4,4,2,-0.7519181986726792,4.004763565390039,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.4889425007190725,0.8916880032519118,8,4,223500,1.6313117050719896,-0.8752228705535539,1.047353264289141,0.8341236030705165,1.6416931147099105,0.39716785826902695,-1.251610641777845,0
809,8,3,0.789766673735214,0.28885836988720187,1,-1,3,3,0,4,0,12,2,2,0,7,-0.7948790556240252,-0.5170226069245809,-0.17441396344933102,-0.9137990599552,1,1,12,13,1,5.2225734727293425,3,4,1,3,3,0,0,0.1586506837231535,1,0.5049036204043323,-0.42374839003883136,-0.07620024235712859,1,4,1,4,-0.19821299221033345,-0.7948908642559706,-0.12020053776139607,-0.8172782697437725,1.1074304837085576,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,-0.31857408931139725,6,0.6002891566204857,2,1,-0.3994236753505157,1,0.3116178291833854,0.051541690700896925,4,4,2,-0.7519181986726792,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,1,-1,-0.08765777628369735,-0.11906889913884142,-1.3671861750264094,8,4,159950,0.11324281400322748,0.8249689339002547,-0.9541333402424635,-1.1575001273750865,-0.2681650107693476,-0.5620373943556777,-0.4330293498310534,0
810,7,4,0.9340072721406947,-0.24213645249785887,1,-1,3,3,0,0,0,17,2,2,0,4,-0.7948790556240252,-0.5170226069245809,-2.425853085962618,-0.9622359836966538,3,1,0,0,2,-0.5705546376073152,3,4,2,3,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.6376570721176862,-0.47510125906060185,1,4,0,0,-0.22666707627646043,1.640231140106331,-0.12020053776139607,1.1846994119855183,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,-1.0621004771748408,8.865570224789536,3,2.7576042863145274,6,-0.9509005224342206,-1,5,-2.528155811238561,2,0.3116178291833854,-0.5284264667041862,1,3,0,-0.4327831680943638,1.650260809416216,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,2,-1,-0.08765777628369735,1.730299108762314,0.8916880032519118,8,4,106000,2.4743771872263296,1.039007332085651,1.047353264289141,0.09364811354586922,-0.2681650107693476,0.5028018544441526,0.6187915431087967,0
811,0,3,0.5878298359675411,-0.037753539730778884,1,-1,3,3,0,4,0,14,2,2,0,2,-0.07181150346759095,0.3816119241586198,0.09046122743458507,0.6846194235127696,3,1,6,6,1,-0.02278034637204384,3,4,1,3,3,3,0,0.48094977446642073,3,2.0484265703512787,-1.2837357580974171,-0.03972929225852532,1,1,1,4,0.3786288938575136,-0.7948908642559706,-0.12020053776139607,-0.392904673711803,1.1074304837085576,-0.2409783655768276,-1.025689205597396,1.227164654525456,0.16372299845778207,-0.21138105725304607,2,-0.9338097644365821,6,0.6002891566204857,1,1,-0.09531908450936635,1,0.3116178291833854,0.051541690700896925,4,4,2,1.3623513789086605,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,16.059839331074613,1,0,-1,-0.08765777628369735,-1.968436907039997,-1.3671861750264094,8,4,181000,-0.1650238974267997,-0.7944536636911401,1.047353264289141,0.5341033616251852,0.3684543643904051,-0.2718474508401025,-1.2852509688441516,0
812,11,4,-1.662323499157957,-0.6090238184552348,1,-1,3,3,0,4,0,5,2,2,4,2,-0.07181150346759095,-0.5170226069245809,1.0837431932492705,0.9268040422200378,1,1,12,13,1,0.3645348090468349,2,4,2,2,3,1,2,0.47875726364503796,5,-0.2885539602912867,-0.8627945726792672,-0.47738069344176454,1,0,1,4,-0.8138559020047174,-0.7948908642559706,-0.12020053776139607,-1.2701971749258745,1.1074304837085576,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,-2.2879239528074637,-0.21138105725304607,2,-1.549045439561767,6,0.6002891566204857,2,1,1.0450731311449437,0,0.3116178291833854,-0.2477967131210815,4,4,2,0.36505440835142483,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,0.1387299438258047,3,4,144500,-1.076967278449958,-0.9196459343278813,-0.9541333402424635,-0.2638228124315467,-0.2681650107693476,-1.0647095140855862,-0.8681109132219509,0
813,0,0,0.24165239979438755,-0.18082157866773488,0,-1,3,0,0,4,1,9,2,2,0,2,-0.7948790556240252,-0.5170226069245809,-0.6379455474961842,-1.5919159923355508,3,1,13,14,2,-0.5705546376073152,1,4,1,3,3,0,5,-0.9726849001103559,5,-0.2885539602912867,-0.061648445593111105,-1.1794464828398774,1,4,0,0,-0.3068558586446365,-0.7948908642559706,-0.12020053776139607,-0.8972051353641434,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,1,-1.549045439561767,6,-0.9509005224342206,-1,2,-0.9316067093225271,2,0.3116178291833854,0.1450849418952652,4,4,0,-0.7519181986726792,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,2,0.02118619451994864,-0.11906889913884142,1.6446460626780188,8,2,55993,0.7083478602298202,1.6972763680143226,-0.9541333402424635,-1.1575001273750865,-1.5414037610888531,-1.2006981068627596,-0.07419919445711735,0
814,0,3,0.5012854769242527,-0.0768267436421324,1,-1,3,3,0,4,0,12,2,2,0,2,-0.07181150346759095,0.3816119241586198,-0.4392891543332471,-1.301294449886829,1,1,8,8,1,0.7739822590610781,3,4,1,3,3,3,4,0.3603616792903684,5,-0.2885539602912867,0.6037102023258999,0.8766033289688818,1,2,1,4,0.7226646375661399,-0.7948908642559706,-0.12020053776139607,-0.1398029325806284,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,1.227164654525456,1.389546474090405,-0.21138105725304607,3,0.29666158581378765,6,-0.9509005224342206,-1,1,-0.7035282661916651,1,-1.0265057902511514,-0.8043790577275726,4,4,2,-0.7519181986726792,-0.7042419465576079,4.140206396621512,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,2,0.9201567681945063,-0.8588161022993036,-0.6142281156003023,0,4,157900,0.4052851052070184,1.2530457302710474,-0.9541333402424635,0.5979374555497238,-0.9047843859291004,0.37774091644371643,0.5851512160424902,0
815,4,3,-0.3641581135086312,-0.2273086725520119,1,0,3,3,0,4,0,7,2,2,0,0,-0.7948790556240252,1.2802464552418205,-1.7636651087528277,-1.6887898398184582,1,1,11,12,2,-0.5705546376073152,3,4,0,3,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.2687677537136086,-0.8466490631901227,2,2,1,4,-1.2329069582513148,0.4971211869767087,-0.12020053776139607,-0.5051828897023241,-0.8196833496817808,3.9474551313537476,-1.025689205597396,1.227164654525456,0.16372299845778207,-0.21138105725304607,1,0.29666158581378765,6,-0.9509005224342206,-1,5,-0.8175674877570961,2,-1.0265057902511514,-0.9025994714816593,4,4,1,0.8996055845701032,-0.7042419465576079,1.211500683236193,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.2508047024413897,-1.3671861750264094,8,4,116000,1.702944719895561,1.604391780122547,1.047353264289141,0.7766729185384318,-0.2681650107693476,-0.7733053867059291,0.2532333223215993,0
816,0,3,-0.2776137544653428,0.16232130183581853,1,-1,1,3,0,1,0,5,2,2,0,2,0.6512560486888432,-0.5170226069245809,0.8850868000863333,0.636182499771316,1,1,12,13,1,1.875063915180462,3,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,2.4481567943462874,1.3484462458695616,1,0,1,4,1.289159583973577,-0.7948908642559706,-0.12020053776139607,0.2769585810113057,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,2,-0.31857408931139725,6,-0.9509005224342206,-1,1,0.8169946880140817,1,0.3116178291833854,0.584738222508796,4,4,2,-0.7519181986726792,-0.19108108948638983,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.4889425007190725,1.6446460626780188,8,4,224900,-0.8152312627484474,-0.5359922017314163,-0.9541333402424635,-0.9404642080316554,-0.2681650107693476,0.8949832425426079,2.4129423199784767,0
817,0,3,-1.662323499157957,0.09098765777201415,1,-1,0,3,0,0,0,12,2,2,0,2,-0.7948790556240252,0.3816119241586198,-0.5717267497752052,-1.4950421448526436,1,1,3,3,2,-0.5705546376073152,3,4,1,3,3,3,1,0.09287535908167038,5,-0.2885539602912867,-0.10238468934325463,-0.11267119245573186,1,2,1,4,-0.3999783155883248,-0.7948908642559706,-0.12020053776139607,-0.9657138773244613,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,3,-1.549045439561767,6,0.6002891566204857,2,1,-0.8555805616122397,1,-1.0265057902511514,-0.9259852842802514,4,4,2,-0.7519181986726792,-0.7042419465576079,1.6041763096118782,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.2508047024413897,-1.3671861750264094,8,4,137000,0.5127346274423754,1.4105456836527541,-0.9541333402424635,-0.39149100028062384,-1.5414037610888531,-0.6761706775793768,-0.11456758693668517,0
818,0,3,-1.662323499157957,0.2753330300717333,1,-1,0,3,0,1,0,11,2,2,0,2,1.3743236008452775,-0.5170226069245809,1.0175243955282913,0.8299301947371305,3,1,5,5,1,0.24834026242117127,2,4,2,2,3,3,2,1.6977932803338582,5,-0.2885539602912867,-0.49164212962240394,1.1638120609953826,1,0,1,4,1.3615881615964458,-0.7948908642559706,-0.12020053776139607,0.330243158091553,1.1074304837085576,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,2,0.29666158581378765,6,2.151478835675192,2,1,0.9690469834346563,1,1.6497414486179223,1.7961233254758648,4,4,2,0.4448381659960037,0.18624307012479985,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.2508047024413897,0.1387299438258047,8,4,271000,-1.0080893795811394,-0.8186844257498642,-0.9541333402424635,0.17663243564776934,1.0050737395501579,0.8306314977462669,-0.5003100039636664,0
819,8,3,0.6455260753297334,-0.17040205762470725,1,-1,3,3,0,4,0,4,2,2,0,7,-0.07181150346759095,1.2802464552418205,-0.008866969146883468,-0.671614441247932,1,1,6,6,1,-0.12790874570002522,3,4,1,3,3,0,2,0.13234055386656027,5,-0.2885539602912867,-0.13859468378782666,-0.10811232369340645,1,2,1,4,-0.2861619793238169,-0.7948908642559706,-0.12020053776139607,-0.8819809704840728,1.1074304837085576,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,-0.31857408931139725,6,-0.9509005224342206,-1,1,-0.20935830607479736,2,0.3116178291833854,-0.15425346192671324,4,4,2,-0.7519181986726792,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,2,-1,-0.08765777628369735,-0.11906889913884142,1.6446460626780188,8,4,155000,0.08018142254619455,0.7765074097828064,-0.9541333402424635,-1.1575001273750865,-0.2681650107693476,-0.6203182198316091,-0.15045060247407877,0
820,11,3,-0.3930062331897273,-0.4153609898381928,1,-1,0,3,0,4,0,16,2,2,4,2,0.6512560486888432,-0.5170226069245809,1.249290187551718,1.2174255846687594,1,1,12,13,3,0.13767878944434878,2,4,2,2,3,2,2,0.6344255319632146,5,-0.2885539602912867,0.13071714989367778,0.6851308409512147,1,0,1,4,0.5053789046975338,-0.7948908642559706,-0.12020053776139607,-0.29965666382137024,1.1074304837085576,-0.2409783655768276,0.789469873399208,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,2,-0.31857408931139725,6,0.6002891566204857,2,1,1.2731515742758057,1,0.3116178291833854,0.051541690700896925,4,4,2,0.7799299481032349,-0.17598812310194226,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,1.6446460626780188,6,5,224000,-1.1761514528210568,-1.1134920307976743,1.047353264289141,0.29153380471193874,1.0050737395501579,0.1737580272779565,0.11642932558528617,0
821,5,3,0.4147411178809643,-0.32970050434022546,1,-1,0,3,0,1,0,5,2,2,0,5,0.6512560486888432,-0.5170226069245809,1.050633794388781,0.8783671184785841,1,1,12,13,2,-0.5705546376073152,2,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.5222377148256129,-0.5913524124998998,1,0,1,4,-0.94319264775984,1.133964006555937,-0.12020053776139607,0.23699514820112028,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,2,-0.31857408931139725,6,-0.9509005224342206,-1,1,1.0070600572898,1,0.3116178291833854,0.5707067348296407,4,4,2,-0.7519181986726792,-0.02505845925746638,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,0.1387299438258047,8,4,183000,-1.0439058869929252,-0.8711844102104331,-0.9541333402424635,-0.870246704714663,0.3684543643904051,-0.16378508693681298,0.5044144310833545,0
822,0,4,0.06856368170781077,-0.4525306274051471,1,1,3,0,0,4,1,17,2,2,1,2,-1.5179466077804593,-1.4156571380077816,-0.6048361486356947,-1.5434790685940973,1,1,8,8,2,-0.5705546376073152,1,4,1,1,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.8345489169100466,-0.27679046789944656,1,4,0,4,-0.5862232294757014,-0.7948908642559706,-0.12020053776139607,-1.1027313612450973,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,3,-1.549045439561767,3,-0.9509005224342206,-1,5,-0.09531908450936635,2,0.3116178291833854,0.4818406461949909,4,4,2,-0.7519181986726792,-0.22126702225528502,1.4732844341533164,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-1.5985633054597659,0.8916880032519118,8,4,93000,0.6312046134967434,1.5841994784069435,-0.9541333402424635,-0.2382891748617313,-1.5414037610888531,-0.8510131540071709,0.8139054400933744,0
823,5,3,-1.662323499157957,0.18806954133637713,1,-1,0,3,0,0,0,8,2,2,0,5,0.6512560486888432,-0.5170226069245809,1.050633794388781,0.8783671184785841,1,1,12,13,2,-0.5705546376073152,2,4,2,2,3,1,5,-0.9726849001103559,5,-0.2885539602912867,0.6331308228121146,-0.4796601278229273,1,0,1,4,-0.8164426369198198,1.2347592729641603,-0.12020053776139607,0.4139760649319416,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,2,0.29666158581378765,6,0.6002891566204857,2,3,1.0070600572898,0,0.3116178291833854,-0.18699359984474212,4,4,2,0.04591937777310937,0.020220439895876383,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,1.360425507182083,-0.6142281156003023,8,3,225000,-1.0659468146309472,-0.9034920929553986,-0.9541333402424635,-0.21275553729191587,0.3684543643904051,0.008629021762817468,0.6143061661666225,0
824,4,3,0.06856368170781077,-0.06179858829161182,1,-1,3,3,0,4,0,18,2,2,0,0,-0.07181150346759095,1.2802464552418205,-1.0352583338220582,-1.6887898398184582,1,1,12,13,2,-0.5705546376073152,3,4,0,3,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.4769752217698978,-0.6369411001231539,1,4,1,4,-0.5655293501548818,0.45359595830043054,-0.12020053776139607,-0.05036096391021331,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,0.29666158581378765,6,0.6002891566204857,2,5,-1.387763595584251,2,-1.0265057902511514,-1.089685973870396,4,4,2,1.9208376824207125,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,1,-1,-0.08765777628369735,0.2508047024413897,0.8916880032519118,8,4,139500,1.0747782822119352,1.7497763524748915,1.047353264289141,0.9809420190969551,-0.2681650107693476,-0.37141052769481864,0.4595606616616125,0
825,0,1,0.6743741950108295,0.07004842798362212,1,-1,3,3,0,4,0,21,2,2,0,2,1.3743236008452775,-0.5170226069245809,1.1499619909702494,1.023677889702945,1,1,12,13,2,-0.5705546376073152,2,4,2,2,1,3,5,-0.9726849001103559,5,-0.2885539602912867,2.0860568499005674,0.9837367448835289,1,0,1,4,0.8442411785759552,-0.7948908642559706,-0.12020053776139607,-0.05036096391021331,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,2,0.29666158581378765,6,0.6002891566204857,2,1,1.121099278855231,1,0.3116178291833854,1.4172731581386735,4,4,2,-0.7519181986726792,1.4087733472650543,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,-1.3671861750264094,6,5,232600,-1.2092128442780898,-1.1134920307976743,-0.9541333402424635,-0.2638228124315467,-0.2681650107693476,0.49187419966741547,2.054112164604541,0
826,0,3,1.6263621444870018,0.4294217162657378,1,-1,3,3,0,4,0,16,4,4,0,2,2.820458705158146,-0.5170226069245809,1.183071389830739,1.1205517371858522,3,1,5,5,1,3.9444334598470427,0,4,2,0,3,0,2,2.6142628036718563,5,-0.2885539602912867,-0.2834346615661148,2.3263235953883616,1,0,1,4,2.383348453061915,-0.7948908642559706,-0.12020053776139607,1.0819362990450414,1.1074304837085576,-0.2409783655768276,0.789469873399208,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,0,0.29666158581378765,6,0.6002891566204857,2,1,1.1591123527103746,0,1.6497414486179223,3.4939333346536485,4,4,2,0.7480164450454033,-0.02505845925746638,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,0.1387299438258047,6,5,385000,-1.1761514528210568,-1.1134920307976743,1.047353264289141,0.32983426106666186,1.0050737395501579,1.9294678947403905,-0.2939826646236532,0
827,3,4,-0.21991751510315052,-0.4395062261013626,1,-1,3,3,0,4,0,3,2,2,0,1,-0.7948790556240252,0.3816119241586198,-1.5650087155898904,-1.6887898398184582,1,1,8,8,2,-0.5705546376073152,3,4,0,3,3,3,0,0.7462435838537359,5,-0.2885539602912867,-1.2837357580974171,-0.6232644938361777,1,2,1,4,-0.9794069365712743,-0.7948908642559706,-0.12020053776139607,-1.3919904939664396,1.1074304837085576,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,2,-0.9338097644365821,6,-0.9509005224342206,-1,-1,-1.9959727772665496,-1,-2.3646294096856884,-2.212204988202815,-1,-1,2,-0.7519181986726792,-0.7042419465576079,1.5387303718825973,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.4889425007190725,0.1387299438258047,8,4,109500,1.5651889221579238,1.693237907671202,1.047353264289141,-0.41702463785043925,-0.2681650107693476,-1.22012504868807,-1.2852509688441516,0
828,0,3,0.21280428011329142,-0.19915592819536998,1,-1,0,3,0,4,0,20,2,2,0,2,0.6512560486888432,-0.5170226069245809,0.9844149966678019,0.7814932709956769,1,1,12,13,2,-0.5705546376073152,2,4,2,2,3,3,2,-0.9288346836827006,5,-0.2885539602912867,1.9615849939973509,0.9039565415428342,1,0,1,4,0.7019707582453203,-0.7948908642559706,-0.12020053776139607,-0.15502709746069904,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,2,-0.31857408931139725,6,0.6002891566204857,4,1,0.9310339095795127,1,0.3116178291833854,0.2526596807687887,4,4,2,1.5618107730201076,-0.1156162575641519,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.8588161022993036,0.8916880032519118,8,4,189000,-0.9502319445313319,-0.7338767585443299,-0.9541333402424635,0.942641562742232,-0.2681650107693476,0.3825976519000441,1.9307642986947504,0
829,5,3,-1.662323499157957,1.8215298402356284,1,-1,1,2,0,1,2,4,2,2,0,5,-0.7948790556240252,-0.5170226069245809,-0.14130456458884152,-0.8653621362137465,0,5,9,10,2,-0.5705546376073152,3,4,2,3,1,1,3,-0.4267497055860462,0,4.44739597448569,-1.2837357580974171,-0.10127402054991834,1,4,1,4,-0.0067946084927519275,1.4180233937063844,-0.12020053776139607,1.1618631646654125,-0.8196833496817808,3.9474551313537476,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,3,0.29666158581378765,3,-0.9509005224342206,-1,1,-0.361410601495372,0,0.3116178291833854,0.3041084689256912,4,4,2,3.1255724228538537,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,3.7652218930531167,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,0.8916880032519118,8,0,185000,0.17936559691729334,0.9218919821351511,-0.9541333402424635,3.3811039506596052,1.0050737395501579,0.6873578017846022,-1.2852509688441516,0
830,12,1,-0.9699686268116499,-0.7987793266811414,1,1,3,3,0,4,0,21,2,2,3,5,0.6512560486888432,-0.5170226069245809,1.1168525921097598,0.9752409659614913,1,1,8,8,2,-0.5705546376073152,2,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.074139033574034,-1.0426804199701152,1,0,1,4,-1.662304954158322,0.6322784760240989,1.5251085927356225,-0.5565644461725625,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,-1.0621004771748408,-0.21138105725304607,2,-1.549045439561767,6,-0.9509005224342206,-1,5,1.0830862050000873,1,0.3116178291833854,0.032833040462023275,4,4,2,-0.7519181986726792,1.8011904732606916,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.2508047024413897,-1.3671861750264094,8,4,147400,-1.173396336866304,-1.0609920463371054,-0.9541333402424635,-0.09785416822774647,0.3684543643904051,-0.9105081633471843,0.2397771914950767,0
831,0,3,0.6455260753297334,0.138576816381996,1,-1,0,3,0,0,0,12,2,2,0,2,-0.07181150346759095,-0.5170226069245809,-0.47239855319373664,-1.3497313736282828,1,1,6,6,1,1.5707448644942001,3,4,1,3,3,3,4,1.307526354127725,5,-0.2885539602912867,-0.48711588031683245,0.7626316099107466,1,4,1,0,0.5933278918110172,-0.7948908642559706,-0.12020053776139607,-0.23495396308106997,1.1074304837085576,-0.2409783655768276,-1.025689205597396,1.227164654525456,0.16372299845778207,-0.21138105725304607,3,-0.31857408931139725,6,2.151478835675192,2,1,-0.7415413400468087,1,0.3116178291833854,-0.07006453585178181,4,4,2,-0.7519181986726792,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,3.1733723646273857,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,0.1387299438258047,8,4,166000,0.47691812003058975,1.3580456991921852,-0.9541333402424635,0.06811447597605379,0.3684543643904051,0.256322530035526,-0.4958246270214922,0
832,12,1,-0.7968799087250731,-0.7350599479949341,1,1,3,3,0,4,0,21,2,2,4,5,0.6512560486888432,-0.5170226069245809,1.1168525921097598,0.9752409659614913,1,1,8,8,2,-0.5705546376073152,3,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.074139033574034,-1.0426804199701152,1,0,1,4,-1.662304954158322,0.5795900413107096,1.5251085927356225,-0.6003339202027657,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,-1.0621004771748408,-0.21138105725304607,2,-1.549045439561767,6,-0.9509005224342206,-1,5,1.0830862050000873,1,0.3116178291833854,0.032833040462023275,4,4,2,-0.7519181986726792,1.8011904732606916,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,-1.3671861750264094,8,4,151000,-1.1761514528210568,-1.065030506680226,-0.9541333402424635,-0.09785416822774647,0.3684543643904051,-0.9384343922210681,0.2397771914950767,0
